City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,Year,Month,Pollution_Index,Temp_Bin
Paris,France,2023-05-18,80.95,34.52,45.18,3.46,4.58,31.53,31.59,14.61,5.67,2023,5,33.370000000000005,Muito Quente
Rio De Janeiro,Brazil,2023-08-22,51.21,132.3,50.2,17.43,8.38,115.23,19.78,74.18,5.25,2023,8,62.45833333333334,Ameno
Mexico City,Mexico,2023-07-04,21.15,49.87,76.0,41.42,5.8,114.67,29.0,29.87,18.7,2023,7,51.48500000000001,Quente
New York,Usa,2023-01-20,103.64,199.26,91.64,15.19,8.45,102.04,-4.54,55.94,3.61,2023,1,86.70333333333332,Muito Frio
Sydney,Australia,2023-10-28,119.0,43.16,22.28,40.99,6.68,126.08,31.49,98.52,10.47,2023,10,59.69833333333333,Muito Quente
Beijing,China,2023-07-20,105.5,197.25,96.25,27.76,9.21,38.54,2.52,80.07,11.94,2023,7,79.085,Frio
London,Uk,2023-03-11,100.17,159.02,7.32,27.77,1.98,72.99,34.15,91.58,1.35,2023,3,61.541666666666664,Muito Quente
Mumbai,India,2023-10-12,57.79,177.85,33.44,43.52,0.55,91.37,13.89,73.56,8.52,2023,10,67.42,Ameno
Beijing,China,2023-02-03,137.13,76.76,90.92,14.6,6.91,84.78,8.38,75.55,9.77,2023,2,68.51666666666667,Frio
Rio De Janeiro,Brazil,2023-07-05,149.6,125.79,63.38,21.04,6.38,74.34,10.46,91.24,11.2,2023,7,73.42166666666667,Ameno
Istanbul,Turkey,2023-03-19,31.36,196.17,87.11,24.96,6.38,119.76,20.63,77.46,6.03,2023,3,77.62333333333332,Quente
Moscow,Russia,2023-01-17,65.55,195.45,37.42,33.19,7.82,72.05,8.74,91.97,13.88,2023,1,68.58,Frio
Madrid,Spain,2023-12-28,17.09,28.02,64.5,8.51,0.83,60.06,-9.42,84.99,14.36,2023,12,29.834999999999997,Muito Frio
Rio De Janeiro,Brazil,2023-01-10,9.33,82.81,44.32,4.01,6.33,129.28,14.83,23.34,8.49,2023,1,46.01333333333334,Ameno
London,Uk,2023-03-22,142.34,169.4,58.42,30.56,1.42,159.69,21.53,91.82,3.86,2023,3,93.63833333333334,Quente
Mumbai,India,2023-08-08,147.05,10.07,72.29,11.16,5.05,75.13,22.47,64.25,6.98,2023,8,53.458333333333336,Quente
Madrid,Spain,2023-07-18,56.21,57.72,21.11,3.28,3.74,24.82,22.76,62.8,7.62,2023,7,27.813333333333336,Quente
London,Uk,2023-06-18,68.27,62.4,72.83,47.55,2.22,45.79,23.47,21.06,18.1,2023,6,49.843333333333334,Quente
Madrid,Spain,2023-03-21,61.03,35.57,9.67,46.63,8.89,99.19,11.24,64.73,2.34,2023,3,43.49666666666667,Ameno
Beijing,China,2023-08-13,13.64,49.63,36.91,7.84,5.72,108.85,35.32,20.74,7.4,2023,8,37.098333333333336,Muito Quente
Cairo,Egypt,2023-03-12,64.23,73.48,6.42,44.98,8.14,173.55,39.87,62.56,12.11,2023,3,61.800000000000004,Muito Quente
Toronto,Canada,2023-08-13,139.78,62.94,38.9,25.03,8.56,181.03,21.0,92.83,14.9,2023,8,76.04,Quente
Berlin,Germany,2023-04-04,139.54,63.87,34.94,12.12,7.5,175.58,18.88,29.76,5.7,2023,4,72.25833333333334,Ameno
Beijing,China,2023-08-04,74.64,95.49,63.28,35.67,6.95,172.6,5.93,41.77,9.61,2023,8,74.77166666666666,Frio
Sydney,Australia,2023-08-28,136.01,91.74,7.45,24.02,9.19,99.55,24.94,11.09,15.1,2023,8,61.32666666666666,Quente
Sydney,Australia,2023-05-19,8.69,186.98,41.7,38.25,3.79,106.48,36.51,90.55,9.37,2023,5,64.31500000000001,Muito Quente
Istanbul,Turkey,2023-03-13,10.37,59.16,39.62,25.4,3.09,165.34,5.83,36.7,14.02,2023,3,50.49666666666667,Frio
Rio De Janeiro,Brazil,2023-03-26,44.2,184.7,66.66,3.43,8.85,176.38,0.36,76.35,2.14,2023,3,80.70333333333333,Frio
Seoul,South Korea,2023-03-01,147.1,197.79,84.05,21.9,2.99,97.65,-2.95,38.47,6.43,2023,3,91.91333333333334,Muito Frio
Mexico City,Mexico,2023-08-22,108.42,128.88,5.61,33.48,9.05,184.89,-3.69,43.09,6.35,2023,8,78.38833333333334,Muito Frio
Paris,France,2023-06-28,135.98,161.27,6.05,26.67,2.73,83.79,4.54,40.36,7.45,2023,6,69.415,Frio
Toronto,Canada,2023-10-11,49.97,66.55,45.48,24.03,9.39,131.83,-0.88,27.94,3.52,2023,10,54.541666666666664,Muito Frio
Los Angeles,Usa,2023-01-07,25.79,168.75,45.33,49.89,7.74,181.44,-3.94,94.56,3.34,2023,1,79.82333333333334,Muito Frio
Moscow,Russia,2023-06-12,90.98,12.5,70.5,19.07,2.04,163.99,5.09,16.75,8.23,2023,6,59.84666666666667,Frio
Johannesburg,South Africa,2023-03-23,17.75,114.69,6.26,30.8,6.28,141.73,15.8,53.49,2.8,2023,3,52.91833333333333,Ameno
Seoul,South Korea,2023-02-10,9.01,146.61,59.49,42.87,8.11,175.86,13.59,90.78,8.38,2023,2,73.65833333333335,Ameno
Rio De Janeiro,Brazil,2023-02-27,26.07,83.21,8.38,6.25,9.89,19.27,-6.81,30.09,14.49,2023,2,25.51166666666667,Muito Frio
Dubai,Uae,2023-10-20,143.86,102.0,66.77,36.32,4.01,146.11,21.74,94.8,19.48,2023,10,83.17833333333333,Quente
Los Angeles,Usa,2023-06-06,17.09,125.78,98.93,8.63,3.2,193.3,-8.53,85.98,2.37,2023,6,74.48833333333333,Muito Frio
Beijing,China,2023-09-15,130.65,171.28,23.94,36.07,6.73,63.53,23.09,93.19,8.2,2023,9,72.03333333333335,Quente
London,Uk,2023-11-01,58.95,31.93,8.12,27.0,5.59,183.03,25.11,96.09,1.85,2023,11,52.43666666666667,Quente
Bangkok,Thailand,2023-07-25,69.22,199.42,47.98,37.77,4.24,91.26,6.19,87.54,4.11,2023,7,74.98166666666667,Frio
Madrid,Spain,2023-06-17,71.36,144.59,7.2,6.5,5.82,139.54,13.58,38.08,5.25,2023,6,62.501666666666665,Ameno
Tokyo,Japan,2023-08-24,36.01,25.95,83.73,22.15,6.59,54.51,16.33,96.66,6.32,2023,8,38.156666666666666,Ameno
Sydney,Australia,2023-11-05,12.15,197.82,45.32,46.9,8.89,172.94,11.3,19.75,4.15,2023,11,80.67,Ameno
Toronto,Canada,2023-08-17,58.54,178.07,81.97,9.71,3.39,14.83,36.15,82.44,4.48,2023,8,57.75166666666666,Muito Quente
Mumbai,India,2023-02-13,102.27,119.73,28.11,25.09,6.07,29.31,36.37,20.59,0.52,2023,2,51.76333333333333,Muito Quente
Cairo,Egypt,2023-04-26,147.63,23.37,40.78,48.56,5.05,83.04,35.62,20.05,18.91,2023,4,58.07166666666668,Muito Quente
Johannesburg,South Africa,2023-04-18,5.13,165.2,57.51,2.52,8.2,91.79,-6.4,39.77,4.93,2023,4,55.05833333333333,Muito Frio
Berlin,Germany,2023-12-09,112.61,24.96,42.49,19.13,3.2,42.44,15.53,45.7,17.84,2023,12,40.805,Ameno
Istanbul,Turkey,2023-11-12,79.32,21.01,50.85,25.12,0.41,24.59,-7.25,40.23,10.25,2023,11,33.550000000000004,Muito Frio
Paris,France,2023-04-12,55.89,195.76,55.97,26.72,5.67,112.13,1.74,69.58,5.6,2023,4,75.35666666666667,Frio
Johannesburg,South Africa,2023-11-13,113.76,172.89,72.22,15.7,2.78,191.62,4.72,27.83,13.91,2023,11,94.82833333333333,Frio
Bangkok,Thailand,2023-03-08,47.8,120.22,66.81,14.54,3.69,143.88,18.44,87.0,10.32,2023,3,66.15666666666665,Ameno
Cairo,Egypt,2023-11-09,54.26,49.04,17.8,29.61,3.52,20.31,-1.36,15.91,18.21,2023,11,29.09,Muito Frio
Bangkok,Thailand,2023-04-07,138.13,98.36,56.98,46.26,5.81,17.66,-6.39,78.33,10.37,2023,4,60.53333333333334,Muito Frio
Seoul,South Korea,2023-12-07,125.38,14.67,23.07,48.66,2.26,89.2,8.63,12.3,10.35,2023,12,50.53999999999999,Frio
London,Uk,2023-01-26,98.9,59.88,89.19,48.2,7.56,181.31,36.33,74.54,14.29,2023,1,80.84,Muito Quente
Mumbai,India,2023-11-01,38.72,198.04,45.01,42.7,6.76,29.83,-6.88,55.87,5.69,2023,11,60.176666666666655,Muito Frio
Los Angeles,Usa,2023-04-03,11.22,139.38,34.46,9.39,4.39,112.66,23.27,88.69,15.56,2023,4,51.916666666666664,Quente
Bangkok,Thailand,2023-06-25,77.06,114.31,24.99,45.8,8.55,64.48,-1.39,27.47,6.25,2023,6,55.86500000000001,Muito Frio
Rio De Janeiro,Brazil,2023-07-03,146.57,23.79,10.32,15.4,4.17,132.45,31.36,60.22,7.59,2023,7,55.44999999999999,Muito Quente
Rio De Janeiro,Brazil,2023-12-23,32.16,35.82,72.96,46.58,7.62,142.93,19.93,15.99,13.46,2023,12,56.345,Ameno
Beijing,China,2023-04-25,18.3,17.77,28.21,6.92,2.64,74.2,25.4,29.17,5.38,2023,4,24.673333333333336,Quente
London,Uk,2023-06-14,106.64,77.42,73.89,26.52,5.88,144.74,31.44,24.79,8.23,2023,6,72.515,Muito Quente
Toronto,Canada,2023-11-25,10.09,91.01,81.47,32.19,1.78,164.19,20.73,76.51,12.69,2023,11,63.455000000000005,Quente
Dubai,Uae,2023-02-04,81.65,175.41,51.14,10.14,8.19,176.0,37.66,54.57,10.08,2023,2,83.755,Muito Quente
Madrid,Spain,2023-03-04,103.84,104.79,8.46,41.69,4.31,122.29,20.0,28.53,9.73,2023,3,64.23,Ameno
Seoul,South Korea,2023-12-21,80.35,188.53,15.93,2.77,8.0,181.66,36.5,74.56,3.71,2023,12,79.54,Muito Quente
Toronto,Canada,2023-03-11,145.07,178.89,26.6,45.43,8.37,16.07,14.18,16.21,10.21,2023,3,70.07166666666667,Ameno
Mexico City,Mexico,2023-09-09,25.81,25.15,15.55,31.16,1.23,46.07,7.15,62.44,19.34,2023,9,24.161666666666665,Frio
Tokyo,Japan,2023-05-10,61.48,108.66,28.4,39.05,6.06,18.16,9.83,15.49,17.83,2023,5,43.635,Frio
Los Angeles,Usa,2023-05-14,8.98,19.68,52.24,16.8,6.36,97.73,27.59,11.74,10.18,2023,5,33.63166666666667,Quente
Los Angeles,Usa,2023-04-05,46.83,82.24,62.76,40.16,1.14,42.77,34.36,30.19,15.4,2023,4,45.98333333333333,Muito Quente
Mexico City,Mexico,2023-06-15,56.62,94.19,89.15,27.13,5.62,195.37,-3.82,54.8,3.02,2023,6,78.01333333333334,Muito Frio
Mumbai,India,2023-07-09,113.29,117.12,76.29,7.17,4.68,185.09,19.51,71.81,19.64,2023,7,83.94000000000001,Ameno
New York,Usa,2023-03-08,145.88,134.49,82.44,38.83,1.19,78.61,16.84,22.87,7.27,2023,3,80.24,Ameno
Mumbai,India,2023-02-19,123.24,133.18,34.97,24.7,2.1,79.1,-3.55,36.72,9.5,2023,2,66.21499999999999,Muito Frio
Sydney,Australia,2023-03-25,45.49,56.93,11.18,17.21,8.42,37.71,27.43,38.86,7.65,2023,3,29.49,Quente
Moscow,Russia,2023-06-01,112.11,33.67,21.2,9.03,8.99,46.75,21.29,14.66,9.48,2023,6,38.625,Quente
London,Uk,2023-04-01,32.21,144.32,91.41,28.18,0.73,135.94,36.7,25.27,4.51,2023,4,72.13166666666667,Muito Quente
Cairo,Egypt,2023-09-11,74.67,142.01,43.83,41.64,4.85,168.14,2.66,80.26,7.99,2023,9,79.19,Frio
Johannesburg,South Africa,2023-12-07,10.81,21.09,56.84,31.76,9.07,53.07,4.0,91.25,11.32,2023,12,30.44,Frio
Bangkok,Thailand,2023-06-26,140.12,33.97,93.11,46.39,8.85,117.49,-6.55,79.07,6.53,2023,6,73.32166666666667,Muito Frio
Madrid,Spain,2023-02-11,110.2,75.67,48.05,18.79,8.58,111.53,11.2,49.37,3.42,2023,2,62.13666666666668,Ameno
Mumbai,India,2023-05-28,109.61,33.82,70.73,24.07,7.64,75.79,6.16,39.26,15.98,2023,5,53.61000000000001,Frio
Berlin,Germany,2023-01-18,57.25,132.81,18.69,24.56,1.24,67.16,39.96,37.93,6.18,2023,1,50.285000000000004,Muito Quente
Cairo,Egypt,2023-05-05,18.14,131.12,44.02,37.68,2.39,44.96,34.19,12.13,13.4,2023,5,46.385,Muito Quente
Johannesburg,South Africa,2023-05-06,41.79,86.62,67.19,47.18,5.45,155.06,27.15,49.68,16.48,2023,5,67.21499999999999,Quente
New York,Usa,2023-11-03,79.76,120.65,75.42,38.38,1.94,65.03,22.67,21.91,2.15,2023,11,63.53000000000001,Quente
Beijing,China,2023-10-10,52.27,133.42,84.82,10.12,4.78,83.41,12.85,40.63,12.57,2023,10,61.46999999999999,Ameno
Toronto,Canada,2023-08-20,94.24,77.0,27.16,23.35,5.96,72.32,-7.36,51.89,14.55,2023,8,50.004999999999995,Muito Frio
Berlin,Germany,2023-02-23,38.88,167.84,58.03,30.49,4.6,51.86,1.35,37.5,2.56,2023,2,58.616666666666674,Frio
Istanbul,Turkey,2023-06-28,48.52,103.06,61.1,22.02,1.46,141.19,2.86,36.87,12.34,2023,6,62.89166666666667,Frio
Toronto,Canada,2023-11-10,120.61,195.07,92.1,7.16,7.13,36.62,11.47,94.8,19.22,2023,11,76.44833333333334,Ameno
Berlin,Germany,2023-09-21,71.05,175.55,73.46,47.42,6.45,185.02,-5.64,16.12,0.55,2023,9,93.15833333333335,Muito Frio
Mumbai,India,2023-05-06,90.05,91.44,97.36,33.93,6.74,70.66,29.81,23.71,7.72,2023,5,65.03000000000002,Quente
Dubai,Uae,2023-02-09,96.97,71.02,70.92,37.5,5.58,163.11,11.07,70.62,2.74,2023,2,74.18333333333334,Ameno
Bangkok,Thailand,2023-11-19,27.28,83.65,50.46,36.42,3.66,75.57,35.4,19.85,3.73,2023,11,46.173333333333325,Muito Quente
Johannesburg,South Africa,2023-04-08,108.68,13.58,55.86,12.79,9.04,176.39,-0.98,13.72,2.1,2023,4,62.72333333333333,Muito Frio
Madrid,Spain,2023-06-02,65.03,96.32,51.43,18.04,1.39,41.66,34.92,49.69,1.8,2023,6,45.645,Muito Quente
Cairo,Egypt,2023-03-26,12.33,86.11,21.28,38.98,1.14,146.63,16.14,33.11,8.65,2023,3,51.078333333333326,Ameno
Mumbai,India,2023-02-01,118.55,174.2,34.77,44.27,1.73,194.85,25.06,68.75,4.06,2023,2,94.72833333333334,Quente
Berlin,Germany,2023-08-22,128.83,30.63,53.43,37.64,2.51,162.87,-0.39,61.05,9.89,2023,8,69.31833333333334,Muito Frio
Bangkok,Thailand,2023-07-16,47.36,44.12,29.85,45.19,7.12,177.32,37.94,83.74,13.11,2023,7,58.49333333333333,Muito Quente
New York,Usa,2023-09-16,40.46,162.29,78.28,12.35,3.48,195.77,6.68,59.05,10.74,2023,9,82.105,Frio
Mexico City,Mexico,2023-10-27,110.83,182.42,75.05,23.7,5.25,118.52,21.5,66.22,2.36,2023,10,85.96166666666666,Quente
Mumbai,India,2023-03-20,60.84,116.58,63.55,33.96,9.81,196.17,29.29,77.33,5.3,2023,3,80.15166666666666,Quente
Johannesburg,South Africa,2023-10-18,138.18,165.97,18.43,36.38,3.41,95.75,-9.93,90.32,5.14,2023,10,76.35333333333334,Muito Frio
Tokyo,Japan,2023-12-25,128.66,13.85,96.7,20.44,5.58,20.58,23.41,38.32,2.9,2023,12,47.63499999999999,Quente
Mumbai,India,2023-11-04,76.84,119.41,45.71,49.1,9.63,49.78,-1.79,46.9,17.23,2023,11,58.41166666666667,Muito Frio
Sydney,Australia,2023-02-11,82.01,152.38,92.25,39.49,9.73,186.7,6.0,16.15,16.26,2023,2,93.75999999999999,Frio
London,Uk,2023-04-05,84.28,32.2,34.3,9.85,1.39,36.41,12.54,18.81,9.44,2023,4,33.071666666666665,Ameno
Tokyo,Japan,2023-12-20,119.23,43.49,41.19,32.0,7.25,117.11,0.4,77.62,0.99,2023,12,60.044999999999995,Frio
Mumbai,India,2023-01-20,117.41,56.59,79.79,16.64,9.17,108.31,-9.53,49.92,6.87,2023,1,64.65166666666667,Muito Frio
Los Angeles,Usa,2023-02-03,16.98,193.97,32.64,23.03,3.7,172.77,26.99,62.96,13.73,2023,2,73.84833333333334,Quente
Mumbai,India,2023-12-05,98.23,166.88,72.8,29.43,2.75,86.3,-9.34,46.71,10.31,2023,12,76.06500000000001,Muito Frio
Moscow,Russia,2023-04-07,70.87,151.98,56.19,32.56,6.73,181.59,37.38,22.42,6.41,2023,4,83.32,Muito Quente
Bangkok,Thailand,2023-06-07,103.73,109.74,96.16,19.12,5.56,33.76,33.3,74.25,10.54,2023,6,61.345,Muito Quente
Seoul,South Korea,2023-08-05,9.56,95.22,19.57,12.85,6.84,137.58,-5.77,30.79,6.5,2023,8,46.93666666666667,Muito Frio
Rio De Janeiro,Brazil,2023-09-08,76.4,143.59,64.13,13.44,0.6,95.62,35.16,56.49,7.13,2023,9,65.63000000000001,Muito Quente
Sydney,Australia,2023-04-14,134.81,140.24,69.52,21.71,5.39,158.36,3.65,59.47,10.81,2023,4,88.33833333333332,Frio
Paris,France,2023-04-26,8.16,111.09,20.84,26.48,0.4,66.7,-7.39,56.09,8.55,2023,4,38.945,Muito Frio
Mexico City,Mexico,2023-01-08,111.76,127.23,89.79,42.17,8.21,18.9,13.76,74.52,18.08,2023,1,66.34333333333333,Ameno
Rio De Janeiro,Brazil,2023-04-09,64.0,196.53,65.88,34.33,6.4,141.94,17.38,36.21,2.3,2023,4,84.84666666666665,Ameno
Rio De Janeiro,Brazil,2023-12-20,124.62,155.8,42.07,46.17,9.91,143.38,29.61,49.26,18.08,2023,12,86.99166666666667,Quente
Tokyo,Japan,2023-11-18,102.09,147.1,82.95,44.77,2.36,161.06,9.19,95.15,3.26,2023,11,90.05499999999999,Frio
Beijing,China,2023-05-24,108.13,184.02,73.22,10.97,5.85,88.07,35.7,55.69,9.12,2023,5,78.37666666666668,Muito Quente
Cairo,Egypt,2023-12-17,23.94,174.66,23.87,2.94,5.26,114.56,0.97,33.27,19.72,2023,12,57.538333333333334,Frio
Istanbul,Turkey,2023-09-09,102.81,113.23,54.95,40.84,6.38,192.79,25.08,13.51,19.88,2023,9,85.16666666666667,Quente
Madrid,Spain,2023-02-01,126.85,122.46,59.06,23.8,0.39,157.35,32.53,88.51,15.66,2023,2,81.65166666666666,Muito Quente
Tokyo,Japan,2023-02-19,95.89,185.26,36.21,30.14,1.0,55.37,23.82,81.95,16.76,2023,2,67.31166666666665,Quente
Los Angeles,Usa,2023-04-23,37.09,28.22,52.3,33.51,4.85,163.84,37.0,92.7,15.62,2023,4,53.30166666666667,Muito Quente
Mumbai,India,2023-03-15,95.46,128.47,23.72,27.57,9.88,22.81,38.2,36.16,3.12,2023,3,51.318333333333335,Muito Quente
Istanbul,Turkey,2023-10-28,6.31,159.18,81.83,27.16,0.16,122.65,4.7,83.4,2.17,2023,10,66.21500000000002,Frio
Cairo,Egypt,2023-09-10,112.95,112.31,94.12,26.38,9.3,174.66,6.26,62.04,14.35,2023,9,88.28666666666668,Frio
Toronto,Canada,2023-03-03,98.76,148.4,82.02,34.1,7.44,137.29,8.72,86.56,7.36,2023,3,84.66833333333334,Frio
Seoul,South Korea,2023-05-05,63.49,188.54,28.96,39.78,7.37,63.16,-1.23,92.32,4.89,2023,5,65.21666666666665,Muito Frio
Dubai,Uae,2023-03-22,43.14,56.75,73.91,44.83,3.15,166.22,-5.88,66.09,5.96,2023,3,64.66666666666667,Muito Frio
Madrid,Spain,2023-08-24,117.23,100.87,28.67,5.18,4.25,191.44,21.79,64.5,12.95,2023,8,74.60666666666667,Quente
Bangkok,Thailand,2023-05-20,46.87,85.91,48.88,26.65,5.12,35.72,9.1,51.56,4.25,2023,5,41.525,Frio
Paris,France,2023-10-26,60.89,159.67,57.01,13.09,9.55,142.98,10.28,52.75,5.59,2023,10,73.865,Ameno
Toronto,Canada,2023-10-18,110.85,177.58,58.83,33.4,2.33,140.66,0.85,12.7,16.05,2023,10,87.27499999999999,Frio
New York,Usa,2023-10-10,123.48,153.67,24.77,39.01,2.28,72.25,-8.08,42.89,17.39,2023,10,69.24333333333333,Muito Frio
Mexico City,Mexico,2023-02-21,37.67,102.09,50.6,37.54,7.85,149.21,37.38,83.29,1.87,2023,2,64.16,Muito Quente
Beijing,China,2023-04-07,102.39,59.72,10.61,1.28,6.83,165.0,26.68,57.39,8.53,2023,4,57.63833333333334,Quente
Los Angeles,Usa,2023-04-12,34.93,148.95,95.24,43.42,0.58,148.38,17.5,24.66,16.56,2023,4,78.58333333333333,Ameno
Johannesburg,South Africa,2023-10-13,121.86,182.25,77.74,15.49,1.88,182.82,15.57,84.31,4.44,2023,10,97.00666666666666,Ameno
Sydney,Australia,2023-09-06,89.38,182.62,9.61,47.11,9.53,60.58,38.23,57.59,12.43,2023,9,66.47166666666666,Muito Quente
Cairo,Egypt,2023-07-05,23.89,144.98,92.13,15.03,4.14,56.23,14.1,17.39,3.78,2023,7,56.06666666666666,Ameno
Moscow,Russia,2023-11-22,52.91,105.02,16.79,32.08,0.48,76.08,-0.57,46.04,3.67,2023,11,47.22666666666667,Muito Frio
Beijing,China,2023-12-11,25.98,95.08,47.59,40.04,9.9,93.15,20.15,29.14,17.61,2023,12,51.95666666666667,Quente
Bangkok,Thailand,2023-08-06,141.82,67.43,62.71,5.05,6.33,14.75,8.49,94.15,18.2,2023,8,49.681666666666665,Frio
Dubai,Uae,2023-12-03,27.49,189.69,20.54,49.39,8.63,196.8,39.87,13.08,11.61,2023,12,82.09,Muito Quente
New York,Usa,2023-04-05,93.99,122.8,70.56,40.11,5.73,141.93,16.61,71.96,11.98,2023,4,79.18666666666668,Ameno
Moscow,Russia,2023-06-27,37.21,51.01,62.53,7.09,3.41,159.97,26.06,58.76,17.41,2023,6,53.53666666666667,Quente
Rio De Janeiro,Brazil,2023-02-16,113.89,107.54,97.76,23.79,9.8,66.75,-9.37,34.01,15.17,2023,2,69.92166666666667,Muito Frio
Dubai,Uae,2023-11-12,101.95,75.4,5.64,46.05,8.3,111.43,8.12,83.56,3.04,2023,11,58.12833333333334,Frio
Mumbai,India,2023-06-21,102.98,100.62,38.32,31.09,8.57,39.91,20.16,46.18,14.35,2023,6,53.58166666666667,Quente
Istanbul,Turkey,2023-01-22,60.08,84.91,85.9,26.39,8.19,50.5,13.97,41.78,16.67,2023,1,52.66166666666667,Ameno
Seoul,South Korea,2023-07-04,138.66,149.57,97.07,1.09,1.61,197.8,24.21,80.12,15.28,2023,7,97.63333333333333,Quente
Moscow,Russia,2023-07-16,35.87,159.08,96.78,12.23,0.96,117.17,23.63,97.06,8.18,2023,7,70.34833333333334,Quente
Istanbul,Turkey,2023-10-04,54.35,142.2,73.22,27.47,9.92,198.72,-4.05,34.17,2.46,2023,10,84.31333333333333,Muito Frio
Johannesburg,South Africa,2023-11-24,60.1,131.32,45.68,44.34,2.27,77.79,18.39,38.45,9.59,2023,11,60.25,Ameno
Sydney,Australia,2023-11-07,117.72,17.39,64.4,28.12,2.42,29.99,11.19,36.89,16.76,2023,11,43.34,Ameno
London,Uk,2023-06-23,96.12,184.98,20.03,15.96,7.25,93.61,34.38,55.44,17.8,2023,6,69.65833333333333,Muito Quente
London,Uk,2023-08-02,132.04,52.48,7.22,27.15,8.07,151.43,35.51,17.12,0.78,2023,8,63.065,Muito Quente
Madrid,Spain,2023-10-11,39.77,22.83,47.51,20.65,3.17,50.84,-3.93,74.32,12.67,2023,10,30.794999999999998,Muito Frio
Beijing,China,2023-10-01,110.82,57.39,91.39,40.07,2.97,183.77,14.55,97.32,3.34,2023,10,81.06833333333333,Ameno
Berlin,Germany,2023-12-15,17.7,199.49,30.94,44.62,4.15,134.24,27.9,14.78,18.94,2023,12,71.85666666666667,Quente
Rio De Janeiro,Brazil,2023-02-25,148.96,102.56,64.97,28.3,4.34,122.3,1.65,90.89,8.45,2023,2,78.57166666666667,Frio
Beijing,China,2023-04-14,88.97,197.94,47.73,42.37,0.66,15.14,25.09,11.21,1.83,2023,4,65.46833333333333,Quente
Beijing,China,2023-06-16,44.05,29.63,33.06,40.16,0.26,83.18,31.02,35.3,9.47,2023,6,38.38999999999999,Muito Quente
Mexico City,Mexico,2023-11-01,56.49,125.76,25.65,31.74,1.09,48.71,38.76,14.4,16.22,2023,11,48.24,Muito Quente
Dubai,Uae,2023-04-15,21.22,67.54,85.29,6.95,1.04,159.1,0.69,47.86,13.93,2023,4,56.85666666666666,Frio
Los Angeles,Usa,2023-07-27,64.52,74.21,80.44,41.01,3.99,104.69,-5.69,65.43,16.81,2023,7,61.47666666666667,Muito Frio
Cairo,Egypt,2023-11-24,28.52,41.1,65.47,23.84,0.89,26.27,20.56,44.55,18.28,2023,11,31.015,Quente
Cairo,Egypt,2023-04-12,7.4,28.9,25.47,9.03,2.39,71.82,38.24,31.21,17.3,2023,4,24.168333333333333,Muito Quente
Mumbai,India,2023-03-02,82.52,27.43,43.89,9.15,1.33,61.31,32.08,93.11,14.43,2023,3,37.605,Muito Quente
Rio De Janeiro,Brazil,2023-04-05,63.55,83.21,22.42,17.85,3.11,188.24,14.06,45.07,8.6,2023,4,63.06333333333333,Ameno
Beijing,China,2023-10-24,34.12,69.2,43.08,26.3,6.09,100.26,25.61,46.17,19.71,2023,10,46.50833333333333,Quente
Rio De Janeiro,Brazil,2023-11-08,58.72,106.78,64.82,13.98,5.74,153.9,5.4,19.48,19.24,2023,11,67.32333333333334,Frio
Los Angeles,Usa,2023-12-07,118.45,116.71,68.27,47.69,0.38,54.74,0.14,11.99,2.84,2023,12,67.70666666666666,Frio
New York,Usa,2023-04-04,103.78,51.92,78.86,27.51,3.29,80.76,28.35,13.61,18.66,2023,4,57.68666666666667,Quente
Paris,France,2023-05-10,111.18,151.94,86.85,26.29,9.98,123.59,18.21,30.58,19.93,2023,5,84.97166666666668,Ameno
Mexico City,Mexico,2023-06-12,114.34,137.4,59.0,18.45,5.08,54.31,9.82,36.37,9.03,2023,6,64.76333333333334,Frio
Toronto,Canada,2023-07-28,34.91,38.04,83.74,21.56,7.12,172.95,-3.19,52.14,11.11,2023,7,59.72,Muito Frio
Johannesburg,South Africa,2023-08-11,109.8,186.53,75.42,25.77,5.07,66.52,29.71,47.77,3.97,2023,8,78.18499999999999,Quente
Paris,France,2023-12-09,66.61,179.38,53.67,15.6,3.12,55.0,2.26,93.67,12.65,2023,12,62.23000000000001,Frio
Toronto,Canada,2023-10-27,123.44,170.38,40.66,35.91,0.42,164.3,-6.49,72.19,14.95,2023,10,89.185,Muito Frio
Bangkok,Thailand,2023-07-24,40.15,139.46,11.76,44.59,2.04,135.74,6.96,46.98,7.43,2023,7,62.29,Frio
Paris,France,2023-10-19,20.57,13.48,67.02,33.13,1.77,79.9,16.61,58.84,7.24,2023,10,35.97833333333333,Ameno
New York,Usa,2023-07-04,82.39,159.27,81.27,8.89,7.26,175.88,-4.83,81.3,17.54,2023,7,85.82666666666667,Muito Frio
New York,Usa,2023-11-19,137.75,172.21,14.04,13.63,1.95,17.5,8.1,68.76,7.02,2023,11,59.51333333333334,Frio
Istanbul,Turkey,2023-02-25,89.82,137.38,57.55,11.67,4.72,175.3,35.55,43.19,16.11,2023,2,79.40666666666668,Muito Quente
Dubai,Uae,2023-11-28,53.68,138.02,21.96,4.58,2.94,150.35,35.14,91.51,18.1,2023,11,61.921666666666674,Muito Quente
London,Uk,2023-03-26,120.45,37.3,72.01,37.95,4.14,19.21,25.61,25.71,3.99,2023,3,48.50999999999999,Quente
Dubai,Uae,2023-10-21,105.89,135.71,77.91,36.7,9.95,46.93,33.77,39.19,6.21,2023,10,68.84833333333333,Muito Quente
